id,template_id,day_number,task_title,task_description,task_type,sort_order,is_active,is_deleted,created_at,updated_at,created_by,updated_by
59ddb5a1-f6a8-41d1-b4f8-38d147cc259f,e81d77a0-0107-4c12-a167-9bf461d3fa07,2,दिन 2 टॉपिक: विमाएं और विमीय विश्लेषण,आज का MCQ टेस्ट इसी टॉपिक 'विमाएं और विमीय विश्लेषण' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
03b7e026-2ec2-497c-a8e1-e9bf9d5e02b4,e81d77a0-0107-4c12-a167-9bf461d3fa07,3,दिन 3 टॉपिक: सरल रेखा में गति,आज का MCQ टेस्ट इसी टॉपिक 'सरल रेखा में गति' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
5deb8b59-b241-42c0-abfd-0bb61d64c167,e81d77a0-0107-4c12-a167-9bf461d3fa07,4,"दिन 4 टॉपिक: चाल, वेग और सापेक्ष वेग","आज का MCQ टेस्ट इसी टॉपिक 'चाल, वेग और सापेक्ष वेग' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।",read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
80e9221f-cc08-41df-ba76-b0675ba28153,e81d77a0-0107-4c12-a167-9bf461d3fa07,5,दिन 5 टॉपिक: समतल में गति और सदिश,आज का MCQ टेस्ट इसी टॉपिक 'समतल में गति और सदिश' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
9ff856cc-4aed-45b4-bc6a-bb8ce66dbdd4,e81d77a0-0107-4c12-a167-9bf461d3fa07,6,दिन 6 टॉपिक: प्रक्षेप्य गति,आज का MCQ टेस्ट इसी टॉपिक 'प्रक्षेप्य गति' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
ff019776-896c-428b-9da6-6fd13d458e11,e81d77a0-0107-4c12-a167-9bf461d3fa07,7,दिन 7 टॉपिक: न्यूटन के प्रथम और द्वितीय नियम,आज का MCQ टेस्ट इसी टॉपिक 'न्यूटन के प्रथम और द्वितीय नियम' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
3d4e5210-5ec5-4b6a-a88b-01664063a4e9,e81d77a0-0107-4c12-a167-9bf461d3fa07,8,दिन 8 टॉपिक: न्यूटन का तृतीय नियम और घर्षण,आज का MCQ टेस्ट इसी टॉपिक 'न्यूटन का तृतीय नियम और घर्षण' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
f0820ea8-d134-4697-b15c-2b977d5590a9,e81d77a0-0107-4c12-a167-9bf461d3fa07,9,"दिन 9 टॉपिक: कार्य, ऊर्जा और शक्ति","आज का MCQ टेस्ट इसी टॉपिक 'कार्य, ऊर्जा और शक्ति' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।",read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
ecf85718-7413-4569-bbb2-a042c637fe95,e81d77a0-0107-4c12-a167-9bf461d3fa07,10,दिन 10 टॉपिक: स्थितिज ऊर्जा और ऊर्जा संरक्षण,आज का MCQ टेस्ट इसी टॉपिक 'स्थितिज ऊर्जा और ऊर्जा संरक्षण' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
e8c0c473-b8b1-4ace-90fe-da7c640e72d6,e81d77a0-0107-4c12-a167-9bf461d3fa07,11,दिन 11 टॉपिक: द्रव्यमान केंद्र और रेखीय संवेग,आज का MCQ टेस्ट इसी टॉपिक 'द्रव्यमान केंद्र और रेखीय संवेग' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
ded99040-71b7-4265-a820-490c4bda0e70,e81d77a0-0107-4c12-a167-9bf461d3fa07,12,दिन 12 टॉपिक: बल आघूर्ण और कोणीय संवेग,आज का MCQ टेस्ट इसी टॉपिक 'बल आघूर्ण और कोणीय संवेग' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
8d338666-1169-4cba-aed3-ccb1085b9a3e,e81d77a0-0107-4c12-a167-9bf461d3fa07,13,दिन 13 टॉपिक: जड़त्व आघूर्ण,आज का MCQ टेस्ट इसी टॉपिक 'जड़त्व आघूर्ण' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
fd98f9b7-25c6-4dc8-ac5f-b227943ddf1c,e81d77a0-0107-4c12-a167-9bf461d3fa07,14,दिन 14 टॉपिक: केप्लर के नियम,आज का MCQ टेस्ट इसी टॉपिक 'केप्लर के नियम' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
963fca6e-ed6b-4720-8551-cc0d03aab361,e81d77a0-0107-4c12-a167-9bf461d3fa07,15,दिन 15 टॉपिक: गुरुत्वाकर्षण का नियम और गुरुत्वीय त्वरण,आज का MCQ टेस्ट इसी टॉपिक 'गुरुत्वाकर्षण का नियम और गुरुत्वीय त्वरण' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
c025d8b8-72e7-44aa-9ccf-2921a209483c,e81d77a0-0107-4c12-a167-9bf461d3fa07,16,दिन 16 टॉपिक: प्रत्यास्थता और हुक का नियम,आज का MCQ टेस्ट इसी टॉपिक 'प्रत्यास्थता और हुक का नियम' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
c6a16e27-09a0-4c76-90d7-870d0acf2699,e81d77a0-0107-4c12-a167-9bf461d3fa07,17,दिन 17 टॉपिक: तरल यांत्रिकी और बरनौली का सिद्धांत,आज का MCQ टेस्ट इसी टॉपिक 'तरल यांत्रिकी और बरनौली का सिद्धांत' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
ac1a4195-d1d8-4ba8-98dd-8f0bcb098de6,e81d77a0-0107-4c12-a167-9bf461d3fa07,18,दिन 18 टॉपिक: द्रव्य के तापीय गुण और ऊष्मा स्थानांतरण,आज का MCQ टेस्ट इसी टॉपिक 'द्रव्य के तापीय गुण और ऊष्मा स्थानांतरण' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
202f3fa3-4820-4ff8-8b9e-a666cd5ee931,e81d77a0-0107-4c12-a167-9bf461d3fa07,19,दिन 19 टॉपिक: ऊष्मागतिकी (प्रथम और द्वितीय नियम),आज का MCQ टेस्ट इसी टॉपिक 'ऊष्मागतिकी (प्रथम और द्वितीय नियम)' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
7c86e701-0c7d-47b8-86bb-97be751ce809,e81d77a0-0107-4c12-a167-9bf461d3fa07,20,दिन 20 टॉपिक: सरल आवर्त गति और तरंगें,आज का MCQ टेस्ट इसी टॉपिक 'सरल आवर्त गति और तरंगें' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
1fd57fca-b278-4ad7-a21d-4a87738c8f1f,e81d77a0-0108-4c12-a167-9bf461d3fa08,1,दिन 1 टॉपिक: ठोस अवस्था,आज का MCQ टेस्ट इसी टॉपिक 'ठोस अवस्था' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
3b90f54f-5e7b-4e05-af68-43ed84b1bfe1,e81d77a0-0108-4c12-a167-9bf461d3fa08,2,दिन 2 टॉपिक: विलयन और वाष्प दाब,आज का MCQ टेस्ट इसी टॉपिक 'विलयन और वाष्प दाब' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
070cf333-4798-4868-ba30-57ef66c992bd,e81d77a0-0108-4c12-a167-9bf461d3fa08,3,दिन 3 टॉपिक: अणुसंख्यक गुणधर्म,आज का MCQ टेस्ट इसी टॉपिक 'अणुसंख्यक गुणधर्म' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
e7313cca-6adb-4c15-a641-cfcf9d7cbc0b,e81d77a0-0108-4c12-a167-9bf461d3fa08,4,दिन 4 टॉपिक: विद्युत रसायन और नेर्नस्ट समीकरण,आज का MCQ टेस्ट इसी टॉपिक 'विद्युत रसायन और नेर्नस्ट समीकरण' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
59e847b5-eb8c-4e8f-bb66-48ba57ad8d20,e81d77a0-0108-4c12-a167-9bf461d3fa08,5,दिन 5 टॉपिक: फैराडे के नियम और विद्युत चालकता,आज का MCQ टेस्ट इसी टॉपिक 'फैराडे के नियम और विद्युत चालकता' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
eea8ea0f-a6f7-4720-b4e5-0a14cefb33f4,e81d77a0-0108-4c12-a167-9bf461d3fa08,6,दिन 6 टॉपिक: रासायनिक बलगतिकी और अभिक्रिया की कोटि,आज का MCQ टेस्ट इसी टॉपिक 'रासायनिक बलगतिकी और अभिक्रिया की कोटि' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
bb3e99dc-1522-4d9b-a222-79e0cd326af8,e81d77a0-0108-4c12-a167-9bf461d3fa08,7,दिन 7 टॉपिक: आरहेनियस समीकरण और सक्रियण ऊर्जा,आज का MCQ टेस्ट इसी टॉपिक 'आरहेनियस समीकरण और सक्रियण ऊर्जा' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
c1d2a247-99bc-4091-9fd5-6ee1dbbafa6b,e81d77a0-0108-4c12-a167-9bf461d3fa08,8,दिन 8 टॉपिक: सतह रसायन (अधिशोषण और कोलाइड),आज का MCQ टेस्ट इसी टॉपिक 'सतह रसायन (अधिशोषण और कोलाइड)' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
8afbcca7-b500-4649-a7ef-c0a5eda494d0,e81d77a0-0108-4c12-a167-9bf461d3fa08,9,दिन 9 टॉपिक: धातु कर्म के सिद्धांत,आज का MCQ टेस्ट इसी टॉपिक 'धातु कर्म के सिद्धांत' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
e225865d-7ead-4d6c-a4e2-c9f17a57b555,e81d77a0-0108-4c12-a167-9bf461d3fa08,10,दिन 10 टॉपिक: p-ब्लॉक के तत्व,आज का MCQ टेस्ट इसी टॉपिक 'p-ब्लॉक के तत्व' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
d303ffda-62d7-4b33-9318-77c99819c983,e81d77a0-0108-4c12-a167-9bf461d3fa08,11,दिन 11 टॉपिक: संक्रमण तत्व (d और f ब्लॉक),आज का MCQ टेस्ट इसी टॉपिक 'संक्रमण तत्व (d और f ब्लॉक)' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
0f9519b8-f8ac-4f57-9c80-6064ec7294ad,e81d77a0-0108-4c12-a167-9bf461d3fa08,12,दिन 12 टॉपिक: उपसहसंयोजक यौगिक,आज का MCQ टेस्ट इसी टॉपिक 'उपसहसंयोजक यौगिक' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
0ee476bb-0882-4c4a-9a76-8c3ba7a35fae,e81d77a0-0108-4c12-a167-9bf461d3fa08,13,दिन 13 टॉपिक: संयोजकता आबंध और क्रिस्टल क्षेत्र सिद्धांत,आज का MCQ टेस्ट इसी टॉपिक 'संयोजकता आबंध और क्रिस्टल क्षेत्र सिद्धांत' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
c6b38872-ca5d-4e0d-a43b-80f7058a5310,e81d77a0-0108-4c12-a167-9bf461d3fa08,14,दिन 14 टॉपिक: हैलोएल्केन और हैलोएरीन,आज का MCQ टेस्ट इसी टॉपिक 'हैलोएल्केन और हैलोएरीन' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
82580f9a-9e73-4b2d-b497-0fa499ca0618,e81d77a0-0108-4c12-a167-9bf461d3fa08,15,"दिन 15 टॉपिक: अल्कोहल, फिनोल और ईथर","आज का MCQ टेस्ट इसी टॉपिक 'अल्कोहल, फिनोल और ईथर' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।",read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
8e57650e-d63c-4848-a9f6-e5d3c357ac44,e81d77a0-0108-4c12-a167-9bf461d3fa08,16,दिन 16 टॉपिक: एल्डिहाइड और कीटोन,आज का MCQ टेस्ट इसी टॉपिक 'एल्डिहाइड और कीटोन' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
027f5dbd-9a48-4f9b-b15c-20ff96787b71,e81d77a0-0108-4c12-a167-9bf461d3fa08,17,दिन 17 टॉपिक: कार्बोक्सिलिक अम्ल और एमीन,आज का MCQ टेस्ट इसी टॉपिक 'कार्बोक्सिलिक अम्ल और एमीन' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
1460ed45-d17b-4927-aa88-eabc277ccaa8,e81d77a0-0108-4c12-a167-9bf461d3fa08,18,दिन 18 टॉपिक: जैव अणु और ग्लूकोज संरचना,आज का MCQ टेस्ट इसी टॉपिक 'जैव अणु और ग्लूकोज संरचना' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
82126270-59f5-4005-9a25-2924d25a26d5,e81d77a0-0108-4c12-a167-9bf461d3fa08,19,"दिन 19 टॉपिक: प्रोटीन, अमीनो अम्ल और न्यूक्लिक अम्ल","आज का MCQ टेस्ट इसी टॉपिक 'प्रोटीन, अमीनो अम्ल और न्यूक्लिक अम्ल' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।",read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
f383f22d-8b6b-456b-b622-1850339f5729,e81d77a0-0108-4c12-a167-9bf461d3fa08,20,दिन 20 टॉपिक: बहुलक और दैनिक जीवन में रसायन,आज का MCQ टेस्ट इसी टॉपिक 'बहुलक और दैनिक जीवन में रसायन' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
f2f98275-665f-40d5-a42a-9218e91798cb,e81d77a0-0109-4c12-a167-9bf461d3fa09,1,दिन 1 टॉपिक: संबंध और फलन,आज का MCQ टेस्ट इसी टॉपिक 'संबंध और फलन' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
01067f61-52a4-4d3b-90f5-bbff51ec8c02,e81d77a0-0109-4c12-a167-9bf461d3fa09,2,दिन 2 टॉपिक: प्रतिलोम त्रिकोणमितीय फलन,आज का MCQ टेस्ट इसी टॉपिक 'प्रतिलोम त्रिकोणमितीय फलन' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
dd557fa8-d04f-4380-a716-47fa03e341b0,e81d77a0-0109-4c12-a167-9bf461d3fa09,3,दिन 3 टॉपिक: आव्यूह और परिवर्त,आज का MCQ टेस्ट इसी टॉपिक 'आव्यूह और परिवर्त' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
4953e608-2d33-46a9-aa92-991447f606df,e81d77a0-0109-4c12-a167-9bf461d3fa09,4,दिन 4 टॉपिक: सममित और विषम-सममित आव्यूह,आज का MCQ टेस्ट इसी टॉपिक 'सममित और विषम-सममित आव्यूह' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
e73b05d8-e058-4296-ab2c-a9c19c8e3b3d,e81d77a0-0109-4c12-a167-9bf461d3fa09,5,दिन 5 टॉपिक: सारणिक और गुणधर्म,आज का MCQ टेस्ट इसी टॉपिक 'सारणिक और गुणधर्म' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
5cdb6ff4-c813-4c9f-8f24-b2d7a33aeb6f,e81d77a0-0109-4c12-a167-9bf461d3fa09,6,दिन 6 टॉपिक: आव्यूह का सहखंडज और व्युत्क्रम,आज का MCQ टेस्ट इसी टॉपिक 'आव्यूह का सहखंडज और व्युत्क्रम' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
7eeed992-a6cf-44fd-8968-751adcd18d85,e81d77a0-0109-4c12-a167-9bf461d3fa09,7,दिन 7 टॉपिक: फलनों की सततता,आज का MCQ टेस्ट इसी टॉपिक 'फलनों की सततता' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
25678646-5058-4e89-a223-3b4db07516a6,e81d77a0-0109-4c12-a167-9bf461d3fa09,8,दिन 8 टॉपिक: अवकलनीयता और श्रृंखला नियम,आज का MCQ टेस्ट इसी टॉपिक 'अवकलनीयता और श्रृंखला नियम' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
4efd2304-b106-422c-992e-6a9bb0906bc7,e81d77a0-0109-4c12-a167-9bf461d3fa09,9,दिन 9 टॉपिक: लघुगणकीय और प्राचलिक अवकलन,आज का MCQ टेस्ट इसी टॉपिक 'लघुगणकीय और प्राचलिक अवकलन' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
e6a0c28f-8c32-47c0-91b2-fad8a7591cca,e81d77a0-0109-4c12-a167-9bf461d3fa09,10,दिन 10 टॉपिक: स्पर्श रेखाएं और अभिलंब,आज का MCQ टेस्ट इसी टॉपिक 'स्पर्श रेखाएं और अभिलंब' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
417500d3-fa88-4073-ba78-4c3ca6b03ca6,e81d77a0-0109-4c12-a167-9bf461d3fa09,11,दिन 11 टॉपिक: उच्चिष्ठ और निम्निष्ठ,आज का MCQ टेस्ट इसी टॉपिक 'उच्चिष्ठ और निम्निष्ठ' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
40b70532-af3b-4055-974e-d40bba6bb455,e81d77a0-0109-4c12-a167-9bf461d3fa09,12,दिन 12 टॉपिक: अनिश्चित समाकलन,आज का MCQ टेस्ट इसी टॉपिक 'अनिश्चित समाकलन' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
9dc89b93-c8fc-4179-9d9b-8af203d35da8,e81d77a0-0109-4c12-a167-9bf461d3fa09,13,दिन 13 टॉपिक: खंडशः समाकलन और आंशिक भिन्न,आज का MCQ टेस्ट इसी टॉपिक 'खंडशः समाकलन और आंशिक भिन्न' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
5f48e88b-521f-4fde-b588-927985d46d4c,e81d77a0-0109-4c12-a167-9bf461d3fa09,14,दिन 14 टॉपिक: निश्चित समाकलन और गुणधर्म,आज का MCQ टेस्ट इसी टॉपिक 'निश्चित समाकलन और गुणधर्म' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
fe81b784-9d12-4225-a88b-8745800b16c1,e81d77a0-0109-4c12-a167-9bf461d3fa09,15,दिन 15 टॉपिक: साधारण वक्रों के अंतर्गत क्षेत्रफल,आज का MCQ टेस्ट इसी टॉपिक 'साधारण वक्रों के अंतर्गत क्षेत्रफल' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
c387a2b2-186e-4527-a121-69606927c95b,e81d77a0-0109-4c12-a167-9bf461d3fa09,16,दिन 16 टॉपिक: साधारण अवकल समीकरण,आज का MCQ टेस्ट इसी टॉपिक 'साधारण अवकल समीकरण' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
56cb1f23-9fe0-45be-8066-bb14cbe2f15e,e81d77a0-0109-4c12-a167-9bf461d3fa09,17,दिन 17 टॉपिक: समघातीय और रैखिक अवकल समीकरण,आज का MCQ टेस्ट इसी टॉपिक 'समघातीय और रैखिक अवकल समीकरण' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
43fbb993-2868-403b-b194-c75f2de87fb0,e81d77a0-0109-4c12-a167-9bf461d3fa09,18,दिन 18 टॉपिक: सदिश बीजगणित (डॉट और क्रॉस गुणनफल),आज का MCQ टेस्ट इसी टॉपिक 'सदिश बीजगणित (डॉट और क्रॉस गुणनफल)' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
df41bd73-fe5e-4cd0-875b-1256d0bdc7d7,e81d77a0-0109-4c12-a167-9bf461d3fa09,19,दिन 19 टॉपिक: त्रिविमीय ज्यामिति,आज का MCQ टेस्ट इसी टॉपिक 'त्रिविमीय ज्यामिति' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
